price,year,manufacturer,model,condition,cylinders,odometer,transmission,drive,type,lat,long
4850,2007.0,15,914,2,4,179086.0,0,1,3,40.2721,-76.8017
5000,2008.0,4,567,2,4,159374.0,0,1,3,40.2721,-76.8017
5500,2014.0,5,491,2,2,110931.0,0,1,2,40.2721,-76.8017
4675,2008.0,12,111,2,2,165237.0,0,1,5,40.206848,-76.785802
5500,2008.0,11,317,2,4,161891.0,0,0,0,40.206848,-76.785802
1200,1995.0,5,1015,2,4,114531.0,0,1,5,40.1772,-77.2312
3200,2014.0,0,16,2,2,86221.0,0,0,5,40.211721,-76.235375
1500,1999.0,7,92,1,4,251500.0,0,1,1,39.86096,-75.986402
2995,2006.0,5,489,1,4,88565.0,0,1,5,40.1124,-76.4784
5495,2006.0,2,399,2,4,173969.0,0,0,0,40.031119,-76.485538
4995,2009.0,12,870,2,2,202869.0,0,0,0,40.031119,-76.485538
5995,2006.0,8,884,2,4,106844.0,0,0,0,40.031119,-76.485538
4500,2008.0,9,669,2,4,134200.0,0,0,0,40.095883,-76.415598
4995,2008.0,12,899,2,2,152067.0,0,1,5,40.031119,-76.485538
5395,2007.0,10,977,2,2,165058.0,0,1,0,40.031119,-76.485538
4895,2000.0,15,920,2,4,183254.0,0,1,3,40.031119,-76.485538
3995,2006.0,16,628,2,3,136184.0,0,1,5,40.2297,-76.1157
5800,2008.0,8,882,2,4,167350.0,0,0,0,40.14355,-76.597071
4995,2005.0,2,1048,2,4,191747.0,0,0,0,40.031119,-76.485538
5995,2011.0,12,869,2,2,175537.0,0,0,0,40.031119,-76.485538
3239,2004.0,7,285,2,2,214000.0,0,0,0,39.982998,-76.181705
4500,2002.0,2,1002,2,5,205094.0,0,0,0,40.1702,-76.4168
4995,2009.0,5,1014,2,4,190820.0,0,1,8,40.031119,-76.485538
5990,2001.0,15,591,2,4,160973.0,0,0,0,40.1083,-76.5103
3999,1997.0,15,192,0,4,127166.0,0,1,5,39.998487,-75.698346
2400,2000.0,6,640,2,4,199930.0,0,0,0,40.031119,-76.485538
4600,2005.0,15,199,2,2,215409.0,0,1,5,40.031119,-76.485538
4895,2009.0,10,868,2,2,170905.0,0,1,8,40.031119,-76.485538
4800,2004.0,7,282,2,2,200376.0,0,0,0,40.031119,-76.485538
4995,2007.0,7,484,2,2,203314.0,0,1,2,40.031119,-76.485538
4995,2005.0,6,387,2,4,194681.0,0,0,0,40.031119,-76.485538
3995,2005.0,5,1010,0,4,86910.0,0,1,5,40.6018,-75.5225
5600,2006.0,13,550,0,4,95849.0,0,1,5,40.616946,-75.441782
1950,2005.0,8,367,1,2,156187.0,0,1,5,40.617178,-75.441678
3700,2005.0,7,225,2,2,174218.0,1,1,5,40.616946,-75.441782
3900,2002.0,2,728,2,4,177000.0,0,1,1,40.617178,-75.44157
4900,2006.0,4,571,2,4,114000.0,0,1,3,40.617243,-75.441527
5800,2010.0,8,366,2,2,90000.0,0,1,5,40.626526,-75.426657
4800,2010.0,8,81,2,2,139000.0,0,1,5,40.626542,-75.426593
4800,2007.0,15,269,2,2,161000.0,0,1,5,40.626542,-75.42655
5995,2010.0,15,192,2,2,166000.0,0,1,5,40.626542,-75.42655
5900,2010.0,11,710,2,2,117000.0,0,1,5,40.626575,-75.426593
5500,2011.0,11,710,2,2,124200.0,1,1,5,40.626494,-75.426571
5995,2006.0,9,575,2,4,143457.0,0,0,0,40.626526,-75.426571
4900,2009.0,11,710,2,2,113000.0,1,1,5,40.6366,-75.4405
4800,2003.0,15,192,2,2,161000.0,0,1,5,40.626363,-75.428309
5900,2010.0,8,366,0,2,112000.0,0,1,5,40.617259,-75.441549
4500,2004.0,8,1025,2,4,104000.0,0,1,1,40.616946,-75.441782
2950,2007.0,2,399,2,4,169952.0,0,0,0,40.616946,-75.441782
2150,2001.0,2,209,1,3,201915.0,0,1,5,40.616946,-75.441782
4600,2006.0,2,586,2,2,136400.0,0,1,8,40.616946,-75.441782
3400,2008.0,3,816,2,2,171000.0,0,1,8,40.617259,-75.44157
5900,2007.0,3,816,0,2,58000.0,0,1,8,40.617259,-75.441484
4700,2010.0,10,854,2,2,141870.0,0,1,5,40.616946,-75.441782
5800,2008.0,3,23,2,4,91000.0,0,1,5,40.616946,-75.441782
4900,2004.0,7,243,2,2,103000.0,0,1,5,40.617259,-75.441527
3950,2004.0,7,757,2,4,177000.0,0,1,3,40.617243,-75.441527
2700,2005.0,4,981,2,4,170000.0,0,1,5,40.616946,-75.441782
4600,2008.0,2,150,2,2,111000.0,0,1,5,40.616946,-75.441782
5300,2007.0,10,972,2,2,120550.0,0,1,5,40.616946,-75.441782
3600,2006.0,10,898,1,4,164000.0,0,1,3,40.617243,-75.441592
5900,2006.0,5,539,2,2,108750.0,0,1,5,40.61721,-75.441527
4900,2006.0,3,1037,2,4,137870.0,0,1,3,40.616946,-75.441782
4400,2004.0,16,166,2,2,135236.0,0,1,1,40.616946,-75.441782
3300,2004.0,2,150,2,2,95805.0,0,1,2,40.616946,-75.441782
1900,2007.0,5,1010,2,4,137500.0,0,1,5,40.616946,-75.441782
4400,2007.0,7,482,2,2,125375.0,0,1,2,40.616946,-75.441782
5800,2009.0,8,947,2,4,118000.0,0,1,5,40.626559,-75.426507
5995,2007.0,15,918,2,4,188239.0,0,0,3,40.626526,-75.426486
4650,2006.0,15,139,0,4,173250.0,0,1,5,40.6937,-75.111
2990,2005.0,7,225,2,2,169495.0,0,1,5,40.606,-75.466
2950,2006.0,11,67,0,2,167250.0,0,1,5,40.6937,-75.111
3250,2000.0,0,15,0,4,187250.0,0,2,5,40.6937,-75.111
5600,2005.0,1,664,2,4,57500.0,0,1,5,40.616946,-75.441782
4900,2008.0,11,714,2,2,116000.0,0,1,8,40.617292,-75.441506
4988,2006.0,5,539,2,2,110999.0,0,1,5,40.583849,-75.631676
4500,2003.0,5,459,1,5,189000.0,0,0,6,40.6819,-75.6239
5800,2010.0,12,899,2,2,111000.0,0,1,5,40.616946,-75.441782
5400,2011.0,12,1089,2,2,168000.0,0,1,5,40.616946,-75.441782
5500,2006.0,4,321,2,4,220000.0,0,0,4,40.6622,-75.3903
5600,2003.0,5,469,2,4,143000.0,0,2,4,40.617243,-75.441549
4000,2010.0,12,702,2,4,264340.0,0,1,5,40.6516,-75.224
4550,2004.0,15,914,0,4,206750.0,0,1,7,40.6937,-75.111
4200,2008.0,12,111,0,2,151000.0,0,1,5,40.6585,-75.3488
4900,2005.0,14,773,2,4,138688.0,0,0,8,39.9375,-75.2637
3400,1999.0,15,942,2,2,88533.0,0,1,1,39.9774,-75.3106
4500,2008.0,11,21,0,2,140486.0,0,1,5,39.9747,-75.3602
5100,1996.0,9,577,0,5,116800.0,0,0,0,40.0468,-75.531
3450,1996.0,5,740,0,4,138000.0,0,2,1,40.024136,-75.195947
5750,2008.0,0,1116,0,4,145000.0,0,0,0,40.024136,-75.195947
4500,2011.0,2,590,2,2,129000.0,0,1,0,40.1159,-74.8536
4500,2011.0,8,943,0,2,153235.0,0,1,5,40.029777,-75.214073
3495,2002.0,8,369,2,2,83000.0,0,1,2,40.1166,-75.0198
5100,2016.0,10,523,2,2,102000.0,1,1,5,39.9612,-75.2303
4800,2007.0,15,269,2,2,133000.0,0,1,5,40.1496,-75.3796
2995,2004.0,4,567,0,4,223000.0,0,1,3,40.119761,-74.992568
2350,2001.0,8,366,2,2,89000.0,0,2,5,40.0606,-75.0471
3999,2001.0,0,35,0,4,150466.0,0,1,5,40.0178,-75.0895
3999,2009.0,2,604,0,4,166914.0,0,1,5,40.0178,-75.0895
2750,2005.0,3,816,2,2,90120.0,0,1,5,39.912123,-75.27802
3200,2003.0,5,1006,3,4,73000.0,0,1,5,40.015265,-75.339088
5900,2010.0,10,964,2,2,97000.0,0,1,8,39.9747,-75.3602
3995,1994.0,2,134,0,4,94404.0,0,2,3,39.998487,-75.698346
2950,2006.0,1,646,2,4,87000.0,0,1,5,39.9612,-75.2303
2950,2003.0,16,628,1,2,126106.0,0,1,5,40.208147,-75.280518
5700,2009.0,14,1065,0,2,148070.0,0,1,5,40.1166,-75.0198
3800,2006.0,14,511,2,2,121700.0,0,0,0,40.0596,-75.0818
5500,2011.0,7,482,0,2,128000.0,0,1,5,39.39631,-75.128392
3495,2006.0,5,491,2,2,114902.0,0,1,5,39.961355,-75.592619
1500,2006.0,8,364,2,2,129071.0,1,1,5,40.0118,-75.1456
3500,2005.0,14,654,2,2,186500.0,0,0,5,40.158686,-75.015886
3700,2002.0,15,143,2,4,194950.0,0,1,1,40.0547,-75.1866
4395,1999.0,9,572,0,4,98215.0,0,0,0,40.0921,-75.0349
5699,2007.0,7,85,2,2,136190.0,0,1,5,40.090868,-75.137709
5722,2007.0,7,85,2,2,120395.0,0,1,1,40.090868,-75.137709
4900,2008.0,15,270,2,2,122382.0,0,1,5,39.9747,-75.3602
3995,2003.0,5,429,3,4,305000.0,0,0,4,40.119303,-75.001173
3400,2008.0,11,715,3,2,123800.0,0,1,5,39.901296,-75.120486
3200,2009.0,5,491,3,2,169500.0,0,1,5,39.901296,-75.120486
4000,2007.0,12,702,3,4,149400.0,0,1,5,39.901296,-75.120486
2800,2005.0,4,742,3,2,120100.0,0,1,5,39.901296,-75.120486
2895,2003.0,7,85,2,2,236702.0,0,1,5,39.9224,-75.3009
5900,2001.0,9,222,0,4,107346.0,0,0,0,40.137859,-74.820807
495,2008.0,15,46,0,4,122330.0,0,0,0,40.00926,-75.072114
495,2016.0,4,641,0,4,103125.0,0,0,0,40.00926,-75.072114
495,2013.0,15,591,0,4,111111.0,0,0,0,40.00926,-75.072114
495,2016.0,7,600,0,2,58975.0,0,0,0,40.00926,-75.072114
495,2018.0,2,1063,0,2,85090.0,0,0,0,40.00926,-75.072114
495,2014.0,7,280,0,2,60654.0,0,0,0,40.00926,-75.072114
495,2012.0,2,929,0,5,94280.0,0,0,6,40.00926,-75.072114
495,2013.0,6,76,0,4,99165.0,0,2,0,40.00926,-75.072114
495,2020.0,15,267,0,2,9819.0,0,1,5,40.00926,-75.072114
5600,2010.0,5,411,0,4,162347.0,0,0,0,39.8424,-79.9003
5850,2005.0,15,187,0,2,104660.0,0,1,5,40.445645,-79.828494
3500,2001.0,12,903,0,2,100921.0,0,1,5,40.496801,-79.97771
4000,2001.0,7,237,0,2,55708.0,0,1,1,40.496801,-79.97771
3999,2009.0,16,628,2,3,175495.0,0,1,5,39.905181,-79.727095
3499,2012.0,5,539,2,2,148025.0,0,1,5,39.905181,-79.727095
5490,2011.0,10,965,2,2,69615.0,1,1,0,40.387612,-79.996433
3750,2002.0,2,209,2,2,62133.0,0,1,5,40.4642,-79.9448
3500,2003.0,13,1097,2,2,169972.0,0,1,0,40.496801,-79.97771
1000,2004.0,14,652,1,2,200000.0,0,0,5,40.598915,-79.755781
1750,2001.0,15,187,2,2,203000.0,0,1,5,40.548,-80.05
5995,2012.0,2,296,2,2,126241.0,0,1,5,40.379348,-79.993944
5995,2002.0,5,472,2,0,237012.0,0,2,6,40.379217,-79.994631
4999,2007.0,7,85,0,4,189398.0,0,1,5,40.562486,-79.767482
4300,2008.0,2,688,0,2,157733.0,0,1,5,40.562486,-79.767482
3800,2002.0,7,225,0,2,190818.0,1,1,5,40.562486,-79.767482
4000,2012.0,12,1089,0,2,125746.0,0,1,2,40.562486,-79.767482
5200,2010.0,7,225,0,2,157376.0,0,1,5,40.562486,-79.767482
5495,2007.0,10,866,2,2,68139.0,0,1,8,40.379348,-79.993944
4495,2008.0,15,1140,2,2,113881.0,0,1,2,40.216892,-79.608161
4200,2005.0,15,267,0,2,132400.0,0,1,5,40.1553,-79.7381
4995,2004.0,5,505,0,2,76650.0,0,1,5,40.5488,-80.0474
3999,2004.0,7,225,2,2,163519.0,0,1,1,39.905181,-79.727095
4995,2004.0,5,434,0,4,136020.0,0,2,0,40.4522,-79.8995
5495,2005.0,2,1048,2,4,130384.0,0,0,0,40.37804,-79.992399
4999,2007.0,8,882,2,4,173048.0,0,1,0,39.905181,-79.727095
1295,1998.0,9,572,1,4,140792.0,0,0,0,40.212649,-79.960438
5995,2007.0,8,1071,2,4,114000.0,0,0,0,40.4029,-80.0915
4995,2006.0,1,679,2,4,87310.0,0,1,5,40.376863,-79.989996
4500,1991.0,11,721,0,2,257411.0,1,2,1,40.0859,-80.0703
5699,2009.0,15,273,2,2,153500.0,0,1,5,40.416894,-80.061836
4990,2009.0,12,1092,0,2,87000.0,0,1,5,40.5921,-80.3197
3490,2007.0,2,250,2,2,108000.0,0,1,1,40.5921,-80.3197
3000,2006.0,2,444,1,5,143349.0,0,2,7,40.5053,-80.0685
4500,2006.0,4,204,0,4,100358.0,0,1,3,40.562486,-79.767482
3800,2007.0,2,248,0,2,113742.0,0,1,5,40.562486,-79.767482
5850,2003.0,1,216,0,4,23725.0,0,1,5,40.562486,-79.767482
5900,2003.0,2,929,0,5,200222.0,0,0,4,40.562486,-79.767482
4495,2008.0,15,806,2,2,143686.0,0,1,2,41.070538,-79.318199
5995,2005.0,5,441,0,4,172261.0,0,0,0,40.212649,-79.960438
5995,2011.0,8,82,2,2,93000.0,0,1,2,40.4029,-80.0915
2999,2005.0,16,628,2,2,119288.0,0,1,5,39.905181,-79.727095
4999,2009.0,12,861,2,2,193193.0,0,0,0,39.905181,-79.727095
2499,2008.0,13,550,2,2,198641.0,0,1,5,39.905181,-79.727095
3499,2009.0,5,401,2,4,187658.0,0,0,0,39.905181,-79.727095
4999,2004.0,7,375,2,2,227957.0,0,0,0,39.905181,-79.727095
5995,2003.0,15,199,0,2,112024.0,0,1,5,40.548,-80.05
4995,2009.0,10,857,2,2,92000.0,0,1,2,40.4029,-80.0915
5495,2014.0,12,1089,2,2,109621.0,0,1,5,40.387612,-79.996519
5495,2010.0,13,1098,2,2,126513.0,0,1,2,40.401732,-80.000982
2295,2007.0,2,250,2,2,147757.0,0,1,5,40.212649,-79.960438
3995,2003.0,7,90,0,2,190000.0,1,1,1,40.212649,-79.960438
5995,2013.0,12,861,2,2,148545.0,0,0,0,40.37804,-79.993601
4600,2005.0,9,572,0,4,142558.0,0,0,0,40.562486,-79.767482
4600,2009.0,5,491,0,2,148000.0,0,1,5,40.479337,-79.966049
5500,2006.0,14,511,2,2,113000.0,1,0,0,40.1742,-79.5134
3999,2003.0,7,85,2,2,158853.0,0,1,5,39.905181,-79.727095
4500,2010.0,14,511,3,2,189679.0,0,0,0,41.0945,-75.315
3800,2007.0,15,914,2,4,160000.0,0,1,3,40.989795,-75.208004
3990,2004.0,3,265,2,4,101601.0,0,1,5,40.8169,-75.3264
5900,2008.0,8,364,2,2,58300.0,0,1,5,41.092078,-75.59183
2500,2010.0,5,491,2,2,127850.0,1,1,5,41.019,-75.336
5200,2005.0,12,1028,2,5,199000.0,0,0,6,40.9877,-75.2485
5990,2010.0,16,559,2,3,150902.0,0,1,2,40.8169,-75.3264
3000,1997.0,6,1,0,5,213000.0,0,0,0,40.907372,-74.188614
1500,2004.0,7,104,1,4,202000.0,0,1,5,40.3059,-75.5953
2500,1999.0,2,683,2,4,90320.0,0,1,5,40.245596,-75.65033
3600,2006.0,2,150,0,2,87000.0,0,1,5,40.7193,-76.1924
2000,2007.0,0,37,1,4,190000.0,0,0,1,40.3351,-75.875
5800,2012.0,1,381,2,4,141000.0,0,0,0,41.5703,-75.4065
3995,2003.0,5,491,2,2,136077.0,0,1,2,41.42954,-75.6524
4995,1999.0,6,881,2,4,124868.0,0,0,7,41.42954,-75.6524
4495,2010.0,3,816,2,2,110622.0,0,1,8,41.42954,-75.6524
4495,2005.0,4,567,2,4,114632.0,0,1,7,41.42954,-75.6524
1700,2006.0,12,821,1,4,140000.0,0,1,3,41.2742,-75.8903
2950,1996.0,7,86,2,2,112761.0,0,1,5,41.2458,-75.9481
5974,2004.0,5,1006,2,4,71766.0,0,1,5,41.47713,-75.60187
5995,2005.0,1,646,3,4,58600.0,0,1,5,41.2998,-75.9711
2950,2001.0,7,286,2,2,160352.0,0,0,0,41.721254,-75.688629
3550,2003.0,14,515,2,2,152256.0,1,0,0,41.722022,-75.686128
4500,2008.0,7,225,2,2,149151.0,0,1,5,41.721767,-75.688801
5900,2006.0,4,327,2,4,111909.0,0,2,6,41.721413,-75.686488
3450,2007.0,14,766,2,2,176259.0,0,0,0,41.721639,-75.687857
3450,2004.0,14,511,2,2,93910.0,0,0,0,41.721447,-75.687943
5200,2004.0,2,604,2,4,38000.0,0,1,5,41.0867,-77.4836
2500,2004.0,7,378,1,2,220300.0,0,0,0,40.7925,-77.8523
5200,2008.0,15,187,2,2,114000.0,0,1,5,40.7997,-77.8623
4500,2007.0,7,99,2,2,181000.0,0,1,5,41.0867,-77.4836
4300,2001.0,7,231,2,2,136000.0,0,1,5,41.0867,-77.4836
4500,2003.0,7,99,2,2,147000.0,0,1,5,41.0867,-77.4836
3500,1993.0,5,461,1,5,179444.0,1,0,6,41.7756,-77.175007
4500,2007.0,1,646,0,4,160000.0,0,1,5,39.962451,-76.838229
4500,2002.0,13,581,2,4,151413.0,0,1,5,39.962418,-76.838315
1995,1992.0,0,71,1,4,116730.0,0,2,5,39.970698,-76.705788
3995,2007.0,4,220,2,4,125707.0,0,2,5,39.970698,-76.705788
5999,2012.0,5,494,0,2,106330.0,0,1,5,40.052118,-76.766933
3999,2007.0,14,652,0,2,190000.0,0,0,5,40.052118,-76.766933
5995,2006.0,2,689,0,4,103508.0,0,1,5,39.970698,-76.705788
3800,2001.0,5,829,1,4,115335.0,0,2,6,40.0695,-76.7332
5500,2006.0,15,914,1,4,143657.0,0,1,3,39.832,-77.2223
4495,2011.0,11,4,2,2,147700.0,0,1,5,39.975125,-76.75493
3500,2003.0,10,896,2,4,78000.0,0,1,7,39.9678,-76.7162
4700,2009.0,12,733,2,4,166500.0,0,0,0,41.933167,-71.446967
5495,2009.0,15,269,2,2,151000.0,0,1,5,41.877567,-71.409096
5500,2011.0,12,909,0,2,91000.0,0,1,5,41.877567,-71.409096
2999,2008.0,13,550,2,4,176611.0,0,1,5,41.868838,-71.49204
4400,2012.0,2,303,0,2,118680.0,0,1,5,41.822117,-71.444114
2200,2007.0,11,50,2,2,119925.0,0,1,3,41.8383,-71.4377
2100,2004.0,7,795,1,4,223000.0,0,1,0,41.400074,-71.563391
5495,2006.0,14,617,0,2,78000.0,0,0,8,41.734379,-71.273889
2900,2000.0,15,46,1,4,252000.0,1,0,0,41.4876,-71.3271
4390,2006.0,8,154,2,4,154252.0,0,1,5,41.710414,-71.520844
5990,2013.0,8,79,2,2,105536.0,0,1,2,41.710414,-71.520844
5990,2013.0,8,79,2,2,106620.0,0,1,5,41.710414,-71.520844
5990,2013.0,5,401,2,2,172361.0,0,0,0,41.710414,-71.520844
4990,2008.0,8,364,2,2,103917.0,0,1,5,41.710414,-71.520844
4200,2012.0,9,792,2,2,149409.0,0,0,0,41.734563,-71.485011
4999,2009.0,7,484,3,2,123000.0,1,1,2,41.818492,-71.458174
3800,2004.0,15,1074,1,4,248000.0,1,2,4,41.824081,-71.647168
1950,2001.0,1,216,1,4,108000.0,0,1,5,41.795466,-71.354034
5499,2008.0,7,238,0,2,191091.0,0,1,5,41.781918,-71.442734
5500,2004.0,7,284,0,2,124882.0,0,0,0,41.9484,-71.4154
4990,2002.0,5,739,0,5,223936.0,1,2,1,32.8215,-80.0568
4990,2006.0,0,32,0,4,169001.0,0,1,5,32.8215,-80.0568
4900,2004.0,13,583,2,4,117674.0,0,1,5,32.967886,-80.046129
5995,2006.0,9,579,0,5,191042.0,0,0,0,32.8215,-80.0568
3900,1999.0,15,192,2,2,128000.0,0,1,5,32.966316,-80.044971
4750,2003.0,1,665,2,4,153137.0,0,1,5,32.96875,-80.045443
3999,2008.0,15,192,1,2,193500.0,0,1,5,33.0285,-80.0315
4600,2011.0,12,311,2,2,133000.0,0,1,8,34.0853,-80.9167
3000,1999.0,5,829,1,4,145000.0,1,2,4,33.962177,-81.230773
4490,2008.0,2,692,2,2,155929.0,0,1,5,35.2886,-80.8209
5490,2009.0,8,558,0,4,171928.0,0,2,5,35.3247,-80.6594
5800,2001.0,0,62,0,4,197468.0,1,2,8,34.026,-81.0046
3495,2003.0,14,663,0,4,164016.0,0,0,8,34.952829,-80.998136
3495,2008.0,7,482,0,2,312020.0,0,1,5,34.952829,-80.998136
2995,2012.0,5,494,2,2,229000.0,0,1,2,34.1103,-81.1966
4000,1999.0,5,833,2,4,179000.0,0,0,4,34.8688,-81.9526
4995,2007.0,5,541,3,2,185466.0,0,1,5,34.87699,-82.404394
5200,2010.0,11,875,0,6,101215.0,0,2,1,34.796808,-82.303691
5995,2009.0,9,677,0,4,178559.0,0,0,0,34.87699,-82.404394
3300,1994.0,12,122,0,2,94626.0,0,1,5,34.85784,-82.307781
5332,2003.0,2,992,2,5,247296.0,0,2,0,34.700405,-82.471923
5231,2005.0,4,335,0,5,212844.0,0,2,0,34.700405,-82.471923
4995,1998.0,15,46,2,2,219794.0,0,2,0,34.586557,-83.761243
3800,2002.0,5,829,2,2,142000.0,1,2,6,34.872145,-82.429619
3750,2006.0,2,610,2,5,161000.0,0,1,5,34.7855,-81.8492
800,2004.0,4,567,1,4,280000.0,0,1,3,34.975045,-82.375295
5995,2007.0,2,397,2,4,143583.0,0,2,0,34.903654,-82.34592
3980,2009.0,7,280,2,2,184715.0,0,1,0,34.586557,-83.761243
4934,2010.0,12,313,2,2,136818.0,1,1,8,34.700405,-82.471923
5940,2009.0,5,1017,0,4,103110.0,0,1,5,34.700405,-82.471923
3823,2006.0,2,690,2,4,193227.0,0,1,5,34.700405,-82.471923
5490,2009.0,8,1070,0,2,175000.0,0,1,0,35.001982,-81.949239
5590,1991.0,6,924,0,4,125000.0,1,2,4,35.004125,-81.949672
4918,2008.0,4,204,2,4,129926.0,0,1,3,34.7244,-82.4702
3291,2005.0,7,756,2,4,238704.0,0,1,3,34.700405,-82.471923
4950,1998.0,7,85,0,2,129371.0,0,1,5,35.0528,-82.054
5500,2008.0,7,98,0,4,213127.0,0,1,5,34.819998,-82.444722
5500,1992.0,2,177,2,4,286278.0,1,2,6,34.586557,-83.761243
2450,1995.0,5,829,2,4,284366.0,0,2,6,34.586557,-83.761243
5995,2006.0,1,646,0,4,106881.0,0,1,5,34.901916,-82.35465
3900,2002.0,5,293,2,5,94000.0,0,2,5,44.076,-103.317
5901,1999.0,11,159,0,4,170595.0,0,0,6,44.08745,-103.19813
900,1999.0,2,683,1,4,106672.0,0,1,5,44.037452,-103.263255
4488,2006.0,2,1082,1,4,189701.0,0,1,7,44.068408,-103.191663
4988,2007.0,5,361,1,4,186090.0,0,1,0,44.068408,-103.191663
4988,2007.0,7,753,1,4,177456.0,0,1,7,44.068408,-103.191663
3200,2003.0,2,929,2,5,131005.0,0,2,4,44.024588,-103.184795
5988,2001.0,2,939,1,5,198015.0,0,0,6,44.068408,-103.191663
2500,2006.0,2,248,2,2,176000.0,1,1,5,43.548844,-96.790516
5250,2014.0,5,491,0,2,103484.0,0,1,5,46.136393,-100.169313
5500,2007.0,1,681,2,4,142000.0,0,1,5,43.548844,-96.790516
3995,2008.0,7,484,2,2,214000.0,0,1,2,43.548673,-96.790495
4995,2003.0,9,572,2,4,161000.0,0,0,0,43.548844,-96.790516
5500,2010.0,15,267,2,2,150000.0,0,1,5,43.548844,-96.790516
3995,2001.0,2,986,0,5,256000.0,0,0,0,46.136393,-100.169313
5400,1998.0,12,536,0,2,193141.0,1,1,4,35.025,-85.1459
5000,2008.0,5,541,2,2,108057.0,0,1,5,35.150077,-84.910712
2299,1996.0,11,722,0,4,154000.0,0,1,5,35.150287,-84.910626
4995,2008.0,9,791,2,4,195626.0,0,1,0,34.7635,-84.9875
5995,2007.0,7,280,2,2,184294.0,0,1,0,34.7635,-84.9875
3500,2015.0,11,314,2,2,143222.0,1,1,5,35.121441,-85.405897
3000,2007.0,4,567,0,4,167213.0,0,1,3,35.150217,-84.911056
3500,2007.0,5,421,2,4,233023.0,0,1,0,34.7635,-84.9875
5995,2008.0,15,591,2,2,275079.0,0,1,0,34.7635,-84.9875
5995,2013.0,10,959,2,2,146028.0,0,1,0,34.7635,-84.9875
5500,2009.0,5,421,0,5,156000.0,1,0,0,35.1972,-85.5011
4200,2010.0,3,1037,2,4,107000.0,0,1,3,36.374635,-85.854721
5500,2013.0,16,1027,2,2,148000.0,0,1,0,36.008704,-84.238407
4500,2010.0,4,181,2,2,167000.0,0,1,2,36.471,-83.5552
4988,2005.0,11,1066,0,4,177539.0,0,1,0,35.8929,-83.9387
2900,2008.0,6,2,0,5,242734.0,0,2,6,35.946233,-83.91218
5950,2008.0,9,673,2,4,180000.0,0,1,0,35.755793,-83.931657
5200,2010.0,8,885,2,4,262000.0,0,0,0,36.2176,-84.8191
2650,1999.0,1,846,2,4,9999999.0,0,1,5,35.755793,-83.931657
4999,2008.0,12,111,0,2,144184.0,0,1,5,35.898062,-84.130619
4999,2010.0,5,539,0,2,154325.0,0,1,5,35.898062,-84.130619
5950,2008.0,9,676,2,4,192000.0,0,2,0,35.755793,-83.931657
800,2006.0,2,688,1,4,148400.0,0,1,2,35.0514,-89.9265
4675,2001.0,0,56,2,4,197882.0,0,2,5,35.119768,-89.76757
1000,2005.0,15,837,0,2,220000.0,0,1,0,35.1602,-89.7816
800,2004.0,15,267,3,2,226980.0,0,1,5,36.21783,-86.713426
5000,2010.0,11,12,2,2,135000.0,0,1,5,36.124996,-86.752186
4999,2003.0,15,267,0,2,146000.0,0,1,5,35.839799,-86.386926
5995,2014.0,12,1089,2,2,152928.0,1,1,5,36.4229,-86.7914
3500,2002.0,4,984,0,4,189888.0,0,1,5,36.4229,-86.7914
5995,2009.0,15,187,0,2,81000.0,0,1,5,35.938961,-87.2826
2500,2005.0,8,1069,2,4,262287.0,0,1,0,35.967362,-86.8137
5800,1993.0,16,417,1,4,127795.0,0,1,7,35.841559,-86.389644
4995,2000.0,2,43,2,5,224000.0,0,2,6,35.938933,-87.282429
4500,2020.0,2,395,3,2,4790.0,0,0,0,36.140665,-86.738734
3500,2020.0,2,443,3,4,31420.0,0,2,7,36.140682,-86.73867
3500,2016.0,5,359,3,4,96553.0,0,0,0,36.140717,-86.738756
4475,2009.0,1,679,2,4,156117.0,0,1,5,36.150429,-86.701409
4475,2008.0,15,806,2,2,203610.0,0,1,2,36.150429,-86.701409
2995,2006.0,5,1006,2,4,111567.0,0,1,5,36.013295,-86.549713
5000,2004.0,15,268,0,2,125000.0,1,1,1,36.495211,-82.505608
5995,2004.0,5,463,2,5,212000.0,0,0,6,36.455027,-82.467671
5800,2006.0,12,787,0,4,202189.0,0,0,0,35.216559,-101.829738
4500,2007.0,7,375,0,2,182365.0,0,1,0,35.216559,-101.829738
5900,1997.0,6,987,0,5,216800.0,0,0,0,35.191863,-101.820946
2700,2002.0,13,481,2,4,183457.0,0,2,1,30.1743,-97.8225
5500,2005.0,15,268,0,2,155592.0,0,1,5,30.47515,-97.686814
3900,2002.0,2,1056,2,4,171814.0,0,0,0,30.460216,-97.66644
5300,2001.0,2,1004,2,5,190000.0,0,2,0,30.386862,-97.159524
5900,2005.0,12,704,2,4,172010.0,0,1,5,30.269557,-97.696706
3800,2005.0,9,572,2,4,179937.0,0,1,0,30.168361,-98.054024
3400,2002.0,13,157,2,4,160000.0,0,0,0,30.278479,-97.705093
5750,2001.0,15,187,0,2,91100.0,0,1,5,30.3899,-98.0539
4250,2004.0,7,225,3,2,147000.0,0,1,5,30.506,-97.7472
5450,2005.0,15,187,3,2,154000.0,0,1,5,30.506,-97.7472
4900,2008.0,4,748,2,4,163469.0,0,2,0,30.460956,-97.666225
4250,2009.0,5,491,0,2,102515.0,0,1,5,30.473225,-97.68912
4195,2006.0,12,899,0,2,156761.0,0,1,5,30.48148,-97.585482
